,날짜,관광지명,관광객수
2564,2013.03,제주러브랜드,0
2565,2013.03,제주목관아지,7814
2566,2013.03,제주별빛누리공원,3336
2567,2013.03,제주항일기념관,12542
2568,2013.03,한라산국립공원,72193
2569,2013.03,한림공원,0
2570,2013.03,항몽 유적지,4639
2571,2013.03,해녀 박물관,12329
2572,2013.03,감귤박물관,4299
2573,2013.03,기당미술관,902
2574,2013.03,마라해양도립공원,13515
2575,2013.03,박물관은살아있다,0
2576,2013.03,산방산,64620
2577,2013.03,서귀포도립해양공원,12135
2578,2013.03,서귀포자연휴양림,4441
2579,2013.03,서복전시관,1835
2580,2013.03,성산일출봉,117214
2581,2013.03,소리섬박물관,0
2582,2013.03,소인국테마파크,33218
2583,2013.03,신영영화박물관,0
2584,2013.03,아프리카박물관,0
2585,2013.03,여미지식물원,38196
2586,2013.03,이중섭미술관,7764
2587,2013.03,익스트림 아일랜드,0
2588,2013.03,일출랜드,41338
2589,2013.03,정방폭포,52997
2590,2013.03,제주민속촌박물관,0
2591,2013.03,제주조각공원,1057
2592,2013.03,제주추사관,4644
2593,2013.03,중문주상절리대,104112
2594,2013.03,천제연폭포,43195
2595,2013.03,천지연폭포,96364
2596,2013.03,카멜리아힐,0
2597,2013.03,테디베어뮤지엄,29035
2598,2013.03,퍼시픽랜드,0
2599,2013.03,아쿠아플라넷,0
2600,2013.03,화락원,0
2601,2013.04,(주)제주미니미니랜드,0
2602,2013.04,국립제주박물관,38539
2603,2013.04,도립미술관,0
2604,2013.04,만장굴관광지,55643
2605,2013.04,목석원,0
2606,2013.04,민속자연사박물관,80397
2607,2013.04,비자림,42566
2608,2013.04,산굼부리,0
2609,2013.04,삼성혈,0
2610,2013.04,삼양선사유적지,3066
2611,2013.04,생각하는 정원,0
2612,2013.04,절물자연휴양림,69375
2613,2013.04,제주도립 김창열미술관,0
2614,2013.04,제주돌문화공원,22328
2615,2013.04,제주러브랜드,0
2616,2013.04,제주목관아지,12795
2617,2013.04,제주별빛누리공원,4734
2618,2013.04,제주항일기념관,11707
2619,2013.04,한라산국립공원,101604
2620,2013.04,한림공원,0
2621,2013.04,항몽 유적지,13266
2622,2013.04,해녀 박물관,15212
2623,2013.04,감귤박물관,5835
2624,2013.04,기당미술관,496
2625,2013.04,마라해양도립공원,34834
2626,2013.04,박물관은살아있다,0
2627,2013.04,산방산,92162
2628,2013.04,서귀포도립해양공원,14275
2629,2013.04,서귀포자연휴양림,6993
2630,2013.04,서복전시관,2263
2631,2013.04,성산일출봉,191821
2632,2013.04,소리섬박물관,0
2633,2013.04,소인국테마파크,49275
2634,2013.04,신영영화박물관,0
2635,2013.04,아프리카박물관,0
2636,2013.04,여미지식물원,62945
2637,2013.04,이중섭미술관,11852
2638,2013.04,익스트림 아일랜드,0
2639,2013.04,일출랜드,69260
2640,2013.04,정방폭포,70093
2641,2013.04,제주민속촌박물관,0
2642,2013.04,제주조각공원,1748
2643,2013.04,제주추사관,7672
2644,2013.04,중문주상절리대,169060
2645,2013.04,천제연폭포,50108
2646,2013.04,천지연폭포,154070
2647,2013.04,카멜리아힐,0
2648,2013.04,테디베어뮤지엄,28500
2649,2013.04,퍼시픽랜드,0
2650,2013.04,아쿠아플라넷,0
2651,2013.04,화락원,0
2652,2013.05,(주)제주미니미니랜드,0
2653,2013.05,국립제주박물관,52045
2654,2013.05,도립미술관,0
2655,2013.05,만장굴관광지,59846
2656,2013.05,목석원,0
2657,2013.05,민속자연사박물관,78766
2658,2013.05,비자림,54026
2659,2013.05,산굼부리,0
2660,2013.05,삼성혈,0
2661,2013.05,삼양선사유적지,4437
2662,2013.05,생각하는 정원,0
2663,2013.05,절물자연휴양림,79485
2664,2013.05,제주도립 김창열미술관,0
2665,2013.05,제주돌문화공원,33911
2666,2013.05,제주러브랜드,0
2667,2013.05,제주목관아지,18482
2668,2013.05,제주별빛누리공원,6108
2669,2013.05,제주항일기념관,12930
2670,2013.05,한라산국립공원,135758
2671,2013.05,한림공원,0
2672,2013.05,항몽 유적지,16111
2673,2013.05,해녀 박물관,30402
2674,2013.05,감귤박물관,5270
2675,2013.05,기당미술관,946
2676,2013.05,마라해양도립공원,47101
2677,2013.05,박물관은살아있다,0
2678,2013.05,산방산,94817
2679,2013.05,서귀포도립해양공원,21267
2680,2013.05,서귀포자연휴양림,9412
2681,2013.05,서복전시관,3231
2682,2013.05,성산일출봉,241942
2683,2013.05,소리섬박물관,0
2684,2013.05,소인국테마파크,52126
2685,2013.05,신영영화박물관,0
2686,2013.05,아프리카박물관,0
2687,2013.05,여미지식물원,49072
2688,2013.05,이중섭미술관,14581
2689,2013.05,익스트림 아일랜드,0
2690,2013.05,일출랜드,76754
2691,2013.05,정방폭포,86339
2692,2013.05,제주민속촌박물관,0
2693,2013.05,제주조각공원,1768
2694,2013.05,제주추사관,10679
2695,2013.05,중문주상절리대,190620
2696,2013.05,천제연폭포,55240
2697,2013.05,천지연폭포,170885
2698,2013.05,카멜리아힐,0
2699,2013.05,테디베어뮤지엄,32000
2700,2013.05,퍼시픽랜드,0
2701,2013.05,아쿠아플라넷,0
2702,2013.05,화락원,0
2703,2013.06,(주)제주미니미니랜드,0
2704,2013.06,국립제주박물관,36803
2705,2013.06,도립미술관,0
2706,2013.06,만장굴관광지,56012
2707,2013.06,목석원,0
2708,2013.06,민속자연사박물관,36628
2709,2013.06,비자림,41271
2710,2013.06,산굼부리,0
2711,2013.06,삼성혈,0
2712,2013.06,삼양선사유적지,3381
2713,2013.06,생각하는 정원,0
2714,2013.06,절물자연휴양림,62876
2715,2013.06,제주도립 김창열미술관,0
2716,2013.06,제주돌문화공원,19764
2717,2013.06,제주러브랜드,0
2718,2013.06,제주목관아지,13162
2719,2013.06,제주별빛누리공원,4162
2720,2013.06,제주항일기념관,11486
2721,2013.06,한라산국립공원,105521
2722,2013.06,한림공원,0
2723,2013.06,항몽 유적지,23185
2724,2013.06,해녀 박물관,20185
2725,2013.06,감귤박물관,4803
2726,2013.06,기당미술관,894
2727,2013.06,마라해양도립공원,26423
2728,2013.06,박물관은살아있다,0
2729,2013.06,산방산,51364
2730,2013.06,서귀포도립해양공원,16317
2731,2013.06,서귀포자연휴양림,10773
2732,2013.06,서복전시관,2282
2733,2013.06,성산일출봉,150160
2734,2013.06,소리섬박물관,0
2735,2013.06,소인국테마파크,34236
2736,2013.06,신영영화박물관,0
2737,2013.06,아프리카박물관,0
2738,2013.06,여미지식물원,35435
2739,2013.06,이중섭미술관,10666
2740,2013.06,익스트림 아일랜드,0
2741,2013.06,일출랜드,35091
2742,2013.06,정방폭포,67256
2743,2013.06,제주민속촌박물관,0
2744,2013.06,제주조각공원,1012
2745,2013.06,제주추사관,4971
2746,2013.06,중문주상절리대,111790
2747,2013.06,천제연폭포,47035
2748,2013.06,천지연폭포,119153
2749,2013.06,카멜리아힐,0
2750,2013.06,테디베어뮤지엄,38250
2751,2013.06,퍼시픽랜드,0
2752,2013.06,아쿠아플라넷,0
2753,2013.06,화락원,0
2754,2013.07,(주)제주미니미니랜드,0
2755,2013.07,국립제주박물관,26948
2756,2013.07,도립미술관,0
2757,2013.07,만장굴관광지,79197
2758,2013.07,목석원,0
2759,2013.07,민속자연사박물관,19500
2760,2013.07,비자림,43400
2761,2013.07,산굼부리,0
2762,2013.07,삼성혈,0
2763,2013.07,삼양선사유적지,2980
2764,2013.07,생각하는 정원,0
2765,2013.07,절물자연휴양림,45452
2766,2013.07,제주도립 김창열미술관,0
2767,2013.07,제주돌문화공원,21596
2768,2013.07,제주러브랜드,0
2769,2013.07,제주목관아지,12866
2770,2013.07,제주별빛누리공원,7227
2771,2013.07,제주항일기념관,11526
2772,2013.07,한라산국립공원,80365
2773,2013.07,한림공원,0
2774,2013.07,항몽 유적지,11246
2775,2013.07,해녀 박물관,34622
2776,2013.07,감귤박물관,4359
2777,2013.07,기당미술관,655
2778,2013.07,마라해양도립공원,17888
2779,2013.07,박물관은살아있다,0
2780,2013.07,산방산,26909
2781,2013.07,서귀포도립해양공원,11013
2782,2013.07,서귀포자연휴양림,24626
2783,2013.07,서복전시관,1517
2784,2013.07,성산일출봉,121547
2785,2013.07,소리섬박물관,0
2786,2013.07,소인국테마파크,0
2787,2013.07,신영영화박물관,0
2788,2013.07,아프리카박물관,0
2789,2013.07,여미지식물원,0
2790,2013.07,이중섭미술관,16979
2791,2013.07,익스트림 아일랜드,0
2792,2013.07,일출랜드,21157
2793,2013.07,정방폭포,78496
2794,2013.07,제주민속촌박물관,0
2795,2013.07,제주조각공원,7971
2796,2013.07,제주추사관,4520
2797,2013.07,중문주상절리대,91015
2798,2013.07,천제연폭포,46119
2799,2013.07,천지연폭포,107179
2800,2013.07,카멜리아힐,0
2801,2013.07,테디베어뮤지엄,50785
2802,2013.07,퍼시픽랜드,0
2803,2013.07,아쿠아플라넷,0
2804,2013.07,화락원,0
2805,2013.08,(주)제주미니미니랜드,0
2806,2013.08,국립제주박물관,34200
2807,2013.08,도립미술관,0
2808,2013.08,만장굴관광지,116014
2809,2013.08,목석원,0
2810,2013.08,민속자연사박물관,25782
2811,2013.08,비자림,56252
2812,2013.08,산굼부리,0
2813,2013.08,삼성혈,0
2814,2013.08,삼양선사유적지,2326
2815,2013.08,생각하는 정원,0
2816,2013.08,절물자연휴양림,51976
2817,2013.08,제주도립 김창열미술관,0
2818,2013.08,제주돌문화공원,24478
2819,2013.08,제주러브랜드,0
2820,2013.08,제주목관아지,9558
2821,2013.08,제주별빛누리공원,11706
2822,2013.08,제주항일기념관,12281
2823,2013.08,한라산국립공원,88995
2824,2013.08,한림공원,0
2825,2013.08,항몽 유적지,12201
2826,2013.08,해녀 박물관,19714
2827,2013.08,감귤박물관,6104
2828,2013.08,기당미술관,791
2829,2013.08,마라해양도립공원,24981
2830,2013.08,박물관은살아있다,0
2831,2013.08,산방산,36644
2832,2013.08,서귀포도립해양공원,18627
2833,2013.08,서귀포자연휴양림,33333
2834,2013.08,서복전시관,3761
2835,2013.08,성산일출봉,132532
2836,2013.08,소리섬박물관,0
2837,2013.08,소인국테마파크,0
2838,2013.08,신영영화박물관,0
2839,2013.08,아프리카박물관,0
2840,2013.08,여미지식물원,0
2841,2013.08,이중섭미술관,24543
2842,2013.08,익스트림 아일랜드,0
2843,2013.08,일출랜드,27099
2844,2013.08,정방폭포,114597
2845,2013.08,제주민속촌박물관,0
2846,2013.08,제주조각공원,8890
2847,2013.08,제주추사관,5211
2848,2013.08,중문주상절리대,111185
2849,2013.08,천제연폭포,62617
2850,2013.08,천지연폭포,145088
2851,2013.08,카멜리아힐,0
2852,2013.08,테디베어뮤지엄,64823
2853,2013.08,퍼시픽랜드,0
2854,2013.08,아쿠아플라넷,0
2855,2013.08,화락원,0
2856,2013.09,(주)제주미니미니랜드,0
2857,2013.09,국립제주박물관,29665
2858,2013.09,도립미술관,0
2859,2013.09,만장굴관광지,56094
2860,2013.09,목석원,0
2861,2013.09,민속자연사박물관,34283
2862,2013.09,비자림,44704
2863,2013.09,산굼부리,0
2864,2013.09,삼성혈,0
2865,2013.09,삼양선사유적지,2790
2866,2013.09,생각하는 정원,0
2867,2013.09,절물자연휴양림,37409
2868,2013.09,제주도립 김창열미술관,0
2869,2013.09,제주돌문화공원,33494
2870,2013.09,제주러브랜드,0
2871,2013.09,제주목관아지,10863
2872,2013.09,제주별빛누리공원,7237
2873,2013.09,제주항일기념관,10448
2874,2013.09,한라산국립공원,91364
2875,2013.09,한림공원,0
2876,2013.09,항몽 유적지,10163
2877,2013.09,해녀 박물관,8847
2878,2013.09,감귤박물관,4182
2879,2013.09,기당미술관,710
2880,2013.09,마라해양도립공원,7509
2881,2013.09,박물관은살아있다,0
2882,2013.09,산방산,35163
2883,2013.09,서귀포도립해양공원,12364
2884,2013.09,서귀포자연휴양림,21818
2885,2013.09,서복전시관,5516
2886,2013.09,성산일출봉,141220
2887,2013.09,소리섬박물관,0
2888,2013.09,소인국테마파크,0
2889,2013.09,신영영화박물관,0
2890,2013.09,아프리카박물관,0
2891,2013.09,여미지식물원,0
2892,2013.09,이중섭미술관,16323
2893,2013.09,익스트림 아일랜드,0
2894,2013.09,일출랜드,32595
2895,2013.09,정방폭포,75102
2896,2013.09,제주민속촌박물관,0
2897,2013.09,제주조각공원,10590
2898,2013.09,제주추사관,5331
2899,2013.09,중문주상절리대,111106
2900,2013.09,천제연폭포,48883
2901,2013.09,천지연폭포,117749
2902,2013.09,카멜리아힐,0
2903,2013.09,테디베어뮤지엄,38937
2904,2013.09,퍼시픽랜드,0
2905,2013.09,아쿠아플라넷,0
2906,2013.09,화락원,0
2907,2013.1,(주)제주미니미니랜드,0
2908,2013.1,국립제주박물관,39333
2909,2013.1,도립미술관,0
2910,2013.1,만장굴관광지,58088
2911,2013.1,목석원,0
2912,2013.1,민속자연사박물관,79192
2913,2013.1,비자림,50917
2914,2013.1,산굼부리,0
2915,2013.1,삼성혈,0
2916,2013.1,삼양선사유적지,2403
2917,2013.1,생각하는 정원,0
2918,2013.1,절물자연휴양림,71851
2919,2013.1,제주도립 김창열미술관,0
2920,2013.1,제주돌문화공원,43543
2921,2013.1,제주러브랜드,0
2922,2013.1,제주목관아지,11824
2923,2013.1,제주별빛누리공원,8043
2924,2013.1,제주항일기념관,9812
2925,2013.1,한라산국립공원,148960
2926,2013.1,한림공원,0
2927,2013.1,항몽 유적지,10739
2928,2013.1,해녀 박물관,52303
2929,2013.1,감귤박물관,5650
2930,2013.1,기당미술관,1122
2931,2013.1,마라해양도립공원,21956
2932,2013.1,박물관은살아있다,0
2933,2013.1,산방산,70512
2934,2013.1,서귀포도립해양공원,14162
2935,2013.1,서귀포자연휴양림,11941
2936,2013.1,서복전시관,4900
2937,2013.1,성산일출봉,193353
2938,2013.1,소리섬박물관,0
2939,2013.1,소인국테마파크,0
2940,2013.1,신영영화박물관,0
2941,2013.1,아프리카박물관,0
2942,2013.1,여미지식물원,0
2943,2013.1,이중섭미술관,19752
2944,2013.1,익스트림 아일랜드,0
2945,2013.1,일출랜드,47677
2946,2013.1,정방폭포,79248
2947,2013.1,제주민속촌박물관,0
2948,2013.1,제주조각공원,1548
2949,2013.1,제주추사관,4559
2950,2013.1,중문주상절리대,158764
2951,2013.1,천제연폭포,59661
2952,2013.1,천지연폭포,152584
2953,2013.1,카멜리아힐,0
2954,2013.1,테디베어뮤지엄,31935
2955,2013.1,퍼시픽랜드,0
2956,2013.1,아쿠아플라넷,0
2957,2013.1,화락원,0
2958,2013.11,(주)제주미니미니랜드,0
2959,2013.11,국립제주박물관,22350
2960,2013.11,도립미술관,0
2961,2013.11,만장굴관광지,39092
2962,2013.11,목석원,0
2963,2013.11,민속자연사박물관,74211
2964,2013.11,비자림,41399
2965,2013.11,산굼부리,0
2966,2013.11,삼성혈,0
2967,2013.11,삼양선사유적지,2869
2968,2013.11,생각하는 정원,0
2969,2013.11,절물자연휴양림,51333
2970,2013.11,제주도립 김창열미술관,0
2971,2013.11,제주돌문화공원,25851
2972,2013.11,제주러브랜드,0
2973,2013.11,제주목관아지,7671
2974,2013.11,제주별빛누리공원,5823
2975,2013.11,제주항일기념관,4876
2976,2013.11,한라산국립공원,113726
2977,2013.11,한림공원,0
2978,2013.11,항몽 유적지,8533
2979,2013.11,해녀 박물관,8776
2980,2013.11,감귤박물관,5499
2981,2013.11,기당미술관,1234
2982,2013.11,마라해양도립공원,21470
2983,2013.11,박물관은살아있다,0
2984,2013.11,산방산,52022
2985,2013.11,서귀포도립해양공원,10913
2986,2013.11,서귀포자연휴양림,7019
2987,2013.11,서복전시관,4579
2988,2013.11,성산일출봉,143253
2989,2013.11,소리섬박물관,0
2990,2013.11,소인국테마파크,0
2991,2013.11,신영영화박물관,0
2992,2013.11,아프리카박물관,0
2993,2013.11,여미지식물원,0
2994,2013.11,이중섭미술관,17836
2995,2013.11,익스트림 아일랜드,0
2996,2013.11,일출랜드,33077
2997,2013.11,정방폭포,56420
2998,2013.11,제주민속촌박물관,0
2999,2013.11,제주조각공원,1113
3000,2013.11,제주추사관,6382
3001,2013.11,중문주상절리대,110838
3002,2013.11,천제연폭포,43235
3003,2013.11,천지연폭포,105066
3004,2013.11,카멜리아힐,0
3005,2013.11,테디베어뮤지엄,19547
3006,2013.11,퍼시픽랜드,0
3007,2013.11,아쿠아플라넷,0
3008,2013.11,화락원,0
3009,2013.12,(주)제주미니미니랜드,0
3010,2013.12,국립제주박물관,23910
3011,2013.12,도립미술관,0
3012,2013.12,만장굴관광지,37761
3013,2013.12,목석원,0
3014,2013.12,민속자연사박물관,73368
3015,2013.12,비자림,25735
3016,2013.12,산굼부리,0
3017,2013.12,삼성혈,0
3018,2013.12,삼양선사유적지,2659
3019,2013.12,생각하는 정원,0
3020,2013.12,절물자연휴양림,25023
3021,2013.12,제주도립 김창열미술관,0
3022,2013.12,제주돌문화공원,13690
3023,2013.12,제주러브랜드,0
3024,2013.12,제주목관아지,8407
3025,2013.12,제주별빛누리공원,4813
3026,2013.12,제주항일기념관,2483
3027,2013.12,한라산국립공원,73717
3028,2013.12,한림공원,0
3029,2013.12,항몽 유적지,8022
3030,2013.12,해녀 박물관,9794
3031,2013.12,감귤박물관,5766
3032,2013.12,기당미술관,883
3033,2013.12,마라해양도립공원,14434
3034,2013.12,박물관은살아있다,0
3035,2013.12,산방산,37119
3036,2013.12,서귀포도립해양공원,9464
3037,2013.12,서귀포자연휴양림,3941
3038,2013.12,서복전시관,4598
